Path,Caption,GT
LM_video/IR/user21/1-1-2/IR.mp4,"Then he calmly walks into the bathroom, thoroughly washes his face with clean water, and earnestly dries his hands with a towel.","walking, washing face, wiping hands"
LM_video/IR/user21/1-1-3/IR.mp4,"Then he hurriedly walks into the bathroom, quickly washes his face with clean water, and hastily dries his hands with a towel.","walking, washing face, wiping hands"
LM_video/IR/user21/1-2-1/IR.mp4,"Then the user calmly returns to the bedroom, slowly picks up the phone, gently puts on the headphones, and quietly begins to listen to music.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user21/1-2-2/IR.mp4,"Then the user composedly returns to the bedroom, steadily picks up the phone, quickly puts on the headphones, and begins to listen to music attentively.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user21/1-2-3/IR.mp4,"Then the user eagerly returns to the bedroom, hurriedly picks up the phone, rapidly puts on the headphones, and begins to listen to music nervously.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user21/2-1-1/IR.mp4,"The user slowly takes a bowl and spoon from the cupboard, then gently sweeps the floor, softly gathering dust and debris into a pile. Afterward, he slowly mops the floor, ensuring it is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user21/2-1-2/IR.mp4,"The user steadily takes a bowl and spoon from the cupboard, then carefully sweeps the floor, steadily gathering dust and debris together. Afterward, he mops at an even pace, ensuring the floor is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user21/2-1-3/IR.mp4,"The user quickly takes a bowl and spoon from the cupboard, then eagerly sweeps the floor, rapidly gathering dust and debris. Afterward, he mops the floor swiftly, ensuring it is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user21/2-2-1/IR.mp4,"Then the user walks slowly to the bedroom, gently opens a book, and quietly begins to read. During the reading, he occasionally checks the time, continues to slowly turn the pages, and finally stands up, slowly performing a one-leg balance.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
LM_video/IR/user21/2-2-2/IR.mp4,"Then the user walks steadily to the bedroom, naturally opens a book, and begins to read attentively. During the reading, he occasionally checks the time, continues to turn the pages smoothly, and finally stands up, performing the one-leg balance at a steady pace.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
LM_video/IR/user21/2-2-3/IR.mp4,"Then the user walks quickly to the bedroom, eagerly opens a book, and begins to read hastily. During the reading, he frequently checks the time, continues to turn the pages rapidly, and finally stands up, quickly performing a one-leg balance.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
LM_video/IR/user21/3-1-1/IR.mp4,"Then he slowly picks up the fruit knife, slowly peels the apple, and gently throws the peel into the trash can.","grabbing utensils, peeling fruit, throwing"
LM_video/IR/user21/3-1-2/IR.mp4,"Then he steadily picks up the fruit knife, calmly peels the apple, and smoothly throws the peel into the trash can.","grabbing utensils, peeling fruit, throwing"
LM_video/IR/user21/3-1-3/IR.mp4,"Then he quickly picks up the fruit knife, rapidly peels the apple, and eagerly throws the peel into the trash can.","grabbing utensils, peeling fruit, throwing"
LM_video/IR/user21/3-2-1/IR.mp4,"Then he walks slowly to the bedroom, calmly does squats, and slowly performs jumping jacks. After finishing, he carefully measures his body temperature and gently massages himself to relax.","walking, squats, jumping jacks, measure body temperature, massaging oneself"
LM_video/IR/user21/3-2-2/IR.mp4,"Then he walks slowly to the bedroom, calmly does squats, and slowly performs jumping jacks. After finishing, he carefully measures his body temperature and gently massages himself to relax.","walking, squats, jumping jacks, measure body temperature, massaging oneself"
LM_video/IR/user21/3-2-3/IR.mp4,"Then he walks quickly to the bedroom, eagerly does squats, and rapidly performs jumping jacks. After finishing, he hurriedly measures his body temperature and quickly massages himself to relax.","walking, squats, jumping jacks, measure body temperature, massaging oneself"
LM_video/IR/user21/4-1-1/IR.mp4,"The user sits lazily on the sofa, gently swiping his phone screen, leisurely chatting with a friend about weekend gathering plans. After the call ends, he slowly sets down the phone, rises unhurriedly, and walks toward the bathroom with relaxed steps.","using mobile phone, calling, standing up, walking"
LM_video/IR/user21/4-1-2/IR.mp4,"The user sits quietly on the sofa, holding the phone steadily, calmly discussing weekend arrangements with a friend. Once the call ends, he gently sets the phone down, rises promptly, and walks toward the bathroom with steady steps.","using mobile phone, calling, standing up, walking"
LM_video/IR/user21/4-1-3/IR.mp4,"The user sits anxiously on the sofa, gripping the phone tightly, speaking hastily with a friend about weekend plans. After the call ends, he hurriedly sets down the phone, rises eagerly, and walks briskly toward the bathroom.","using mobile phone, calling, standing up, walking"
LM_video/IR/user21/4-2-1/IR.mp4,"The user washes his face unhurriedly, brushes his teeth carefully, and then gently combs his hair with a comb.","washing face, brushing teeth, combing hair"
LM_video/IR/user21/4-2-2/IR.mp4,"The user washes his face efficiently, brushes his teeth earnestly, and then quickly combs his hair with a comb.","washing face, brushing teeth, combing hair"
LM_video/IR/user21/4-2-3/IR.mp4,"The user washes his face hurriedly, brushes his teeth quickly, and then roughly combs his hair with a comb.","washing face, brushing teeth, combing hair"
LM_video/IR/user21/5-1-1/IR.mp4,"He walks slowly into the bathroom, gently throws away the trash, then picks up the phone and gracefully takes a mirror selfie, welcoming the new day.","walking, throwing, taking a selfie"
LM_video/IR/user21/5-1-2/IR.mp4,"He walks steadily into the bathroom, carefully throws away the trash, then picks up the phone and earnestly takes a mirror selfie, getting ready to start the new day.","walking, throwing, taking a selfie"
LM_video/IR/user21/5-1-3/IR.mp4,"He walks quickly into the bathroom, swiftly throws away the trash, then picks up the phone and quickly takes a mirror selfie, eagerly starting the new day.","walking, throwing, taking a selfie"
LM_video/IR/user21/5-2-1/IR.mp4,"Returning to the living room, the user leisurely picks up his phone, with soft music playing through his earphones. From time to time, he pauses to gently peel a piece of fruit, eating it slowly, his expression relaxed—as if time itself has slowed down.","walking, using mobile phone, listen to music with headphones, peeling fruit"
LM_video/IR/user21/5-2-2/IR.mp4,"Returning to the living room, the user calmly picks up his phone, with a steady melody playing through his earphones. Occasionally, he puts the phone down to quickly peel a piece of fruit, eating it briskly, a composed look in his eyes conveying quiet confidence.","walking, using mobile phone, listen to music with headphones, peeling fruit"
LM_video/IR/user21/5-2-3/IR.mp4,"The user quickly returns to the living room, grabs his phone eagerly, with fast-paced music playing in his earphones. Occasionally, he pauses to hurriedly peel a piece of fruit, eating it quickly, brows furrowed, visibly preoccupied.","walking, using mobile phone, listen to music with headphones, peeling fruit"
LM_video/IR/user21/6-1-1/IR.mp4,"The user slowly measures his body temperature, then gently changes into daily clothes.","measure body temperature, getting dressed"
LM_video/IR/user21/6-1-2/IR.mp4,"The user steadily measures his body temperature, then calmly changes into daily clothes.","measure body temperature, getting dressed"
LM_video/IR/user21/6-1-3/IR.mp4,"The user rapidly measures his body temperature, then eagerly changes into daily clothes.","measure body temperature, getting dressed"
LM_video/IR/user21/6-2-1/IR.mp4,"Soon after, the user leisurely walks back to the living room, steadily pours a glass of water, drinks it slowly, quietly checks the time, and peacefully plans the day’s tasks.","walking, pouring, drinking, checking the time"
LM_video/IR/user21/6-2-2/IR.mp4,"Next, the user calmly walks back to the living room, efficiently pours a glass of water, drinks it slowly, attentively checks the time, and thinks through the day’s schedule with composure.","walking, pouring, drinking, checking the time"
LM_video/IR/user21/6-2-3/IR.mp4,"Soon after, the user walks briskly into the living room, eagerly pours a glass of water, drinks it rapidly, anxiously checks the time, and tensely plans the day’s activities.","walking, pouring, drinking, checking the time"
LM_video/IR/user21/7-1-1/IR.mp4,"The user leisurely picks up the water cup, slowly takes a sip of water, then calmly picks up the utensils, and slowly savors breakfast. After finishing the meal, he calmly takes out the medicine, gently swallows it, and slowly massages his shoulder to relieve muscle tension.","drinking, grabbing utensils, eating, taking medicine, massaging oneself"
